"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VNN2|8875",189.517643198369,-0.300102553697292,0.278101297990028,-1.07911238051127,0.280537632810982,0.372012565052572
"ZNF619|285267",180.236858051356,0.122194138816437,0.113254074902792,1.07893812139933,0.280615313309543,0.372089336256237
"LYSMD3|116068",1949.6106108259,-0.0903810597038396,0.083825761709972,-1.07820147243694,0.280943854993025,0.372498709239501
"COX19|90639",603.502954982003,-0.0813219138778732,0.0754505907356678,-1.07781679487143,0.281115522978347,0.372700042978554
"CHAC2|494143",101.158629981425,-0.171294230425747,0.158941359675073,-1.07771967457638,0.281158875584867,0.372731241126078
"BAMBI|25805",1305.33251698107,-0.294451797253588,0.273270958055008,-1.07750856274422,0.281253127444463,0.372777351395062
"C9orf78|51759",4240.42860872827,0.0654445093844029,0.0607333297986949,1.07757156739674,0.281224996479528,0.372777351395062
"C13orf34|79866",160.239110131861,-0.115426342772555,0.107120163495698,-1.07754076362282,0.281238749826559,0.372777351395062
"CEP350|9857",2882.76890868918,0.100206695018962,0.0930391979275947,1.07703739123961,0.28146356148803,0.37302997207572
"BUD31|8896",3055.31062491379,0.106021559738414,0.0985219784739827,1.07612089587108,0.281873191499233,0.373531233827964
"KIAA1033|23325",2629.05209719686,-0.0820363065232432,0.0762346725749603,-1.07610230033556,0.281881507006256,0.373531233827964
"MTMR9|66036",1313.07189573275,-0.094127426083262,0.0874754601410028,-1.07604379481442,0.281907670450375,0.373539581652994
"PRKX|5613",1181.88089210456,-0.139004879458399,0.129190133300102,-1.0759713292926,0.281940079036715,0.373556202796127
"KLHL36|79786",887.312162191833,-0.098744319448947,0.0918179997958948,-1.07543531408274,0.282179878347476,0.373847584354255
"SMG1|23049",5940.15116565063,0.109941557897197,0.102270001770827,1.07501277005511,0.282369011055398,0.374043840113874
"PPP1R1B|84152",13167.5101373409,0.229501704293162,0.213495704404762,1.0749710629215,0.282387684025348,0.374043840113874
"ZNF799|90576",422.657468495046,0.094695677334194,0.0880908690371203,1.07497721806207,0.282384928214979,0.374043840113874
"ABCG5|64240",3.54191108473734,0.296901099083441,0.276250601404321,1.07475277003613,0.282485431000131,0.37413070711896
"GOLGA6L5|374650",61.1909275266055,-0.197787083211141,0.184033223238491,-1.07473574461513,0.282493055590647,0.37413070711896
"TMEM216|51259",681.818169016848,0.0933072841294909,0.0868458704648818,1.07440093155865,0.282643025163694,0.374283465657781
"NECAB2|54550",2.81351892581834,0.296297704840836,0.275782424205316,1.07438936942641,0.282648205041539,0.374283465657781
"MAGEE1|57692",560.214835350648,-0.112348598531305,0.104675200256167,-1.07330674559359,0.283133509613891,0.374899707667175
"DNAJC25|548645",870.238895367549,0.0848492412655962,0.0790610850531576,1.07321119117638,0.2831763706061,0.374930060497621
"PCBP4|57060",2080.88977564293,-0.0935145117367225,0.0871473566147856,-1.07306194208599,0.283243325171423,0.374992307085934
"C20orf72|92667",766.328125242928,0.0737070726568734,0.06872723516878,1.07245799246636,0.283514372231494,0.375324728603537
"SREBF2|6721",12928.2885524384,0.0910576345024426,0.0849742793845339,1.07159054671567,0.283903981207051,0.375787595312072
"CSMD2|114784",42.4778893388463,0.279316180824421,0.260646449051375,1.07162856751356,0.283886896761224,0.375787595312072
"ADAMTS6|11174",31.1707134184144,-0.166216003432224,0.155177743490675,-1.07113300975544,0.284109627627308,0.376033329640451
"SLC2A14|144195",37.9489539281122,-0.237187355498131,0.221460388962562,-1.07101480589483,0.284162772400303,0.37607720001321
"ATP5L|10632",7550.53515518932,-0.0891870558555804,0.0833405416821477,-1.07015210191134,0.284550850190425,0.376564302451157
"PPCS|79717",3529.7698666407,0.0710411480723191,0.0663883331303723,1.07008482850156,0.284581127450595,0.37657786937643
"RUNX3|864",333.964838170318,-0.192070480665421,0.179608783913863,-1.06938244600294,0.284897373879652,0.376916780343806
"TOP2B|7155",11210.2880500711,0.07231847150033,0.0676230283477282,1.06943556458988,0.284873449027911,0.376916780343806
"HINFP|25988",873.484275188221,-0.057382981577319,0.0536586867884704,-1.06940711768684,0.284886261472642,0.376916780343806
"MPV17L|255027",262.361369305942,-0.150174729337382,0.14049972574591,-1.06886136994295,0.285132140952091,0.377200837889839
"HGSNAT|138050",6213.67075163104,0.0695949130234079,0.0651404210143238,1.06838291708469,0.285347819628767,0.377459605241908
"CNOT4|4850",1271.16800530637,0.0599216228259943,0.0560936587428867,1.0682423676561,0.285411197953917,0.377494003502006
"SELL|6402",309.435984156052,-0.238327914488927,0.223104132587219,-1.06823621653784,0.285413971911275,0.377494003502006
"CACNG6|59285",3.10727438622998,-0.463587846641495,0.434296133270639,-1.06744640609683,0.285770302559342,0.377938711556961
"C16orf63|123811",1806.23570321924,-0.0620629660207778,0.0581488199992334,-1.06731256148613,0.285830717635055,0.377992028489958
"C21orf121|150142",2.20592666287548,0.507522507377476,0.47555991421073,1.067210444387,0.285876817281244,0.378026408056662
"ULBP3|79465",37.4708662569168,0.165353364317952,0.154990001169672,1.06686472075663,0.286032927727638,0.378206244263693
"ZNF558|148156",844.616921368495,0.0679814899205332,0.0637479727588632,1.06641022417582,0.28623824188691,0.37845111008109
"COQ6|51004",1049.81885398636,0.0593955705825492,0.0557187999043359,1.06598797326084,0.286429078591374,0.378676801385741
"MRPS7|51081",2911.0540504202,0.062980704944809,0.0591139645520376,1.06541162349833,0.286689699090297,0.378928585794547
"C13orf1|57213",909.597474555253,-0.0843500823900998,0.0791667017002041,-1.06547425342443,0.286661370613769,0.378928585794547
"TRIM5|85363",1488.68517842165,0.0943646652467486,0.0885637621224832,1.06549973697191,0.2866498445553,0.378928585794547
"UBTD2|92181",1560.17030946147,-0.046431658116379,0.0435819001425218,-1.06538856645851,0.28670012861924,0.378928585794547
"SETDB2|83852",958.070649207324,-0.0792399004848597,0.0743823113976964,-1.06530570233548,0.286737613159315,0.378951494515491
"PTPRM|5797",4397.66331372156,0.204991096695326,0.192456542322053,1.06512927137753,0.286817434757931,0.379030348603154
"ACAA1|30",6637.33244131259,0.106775442968786,0.100265923422864,1.06492255118888,0.286910979017147,0.379127324883525
"FAM83D|81610",669.337554531039,-0.256171687993365,0.240575250023231,-1.06482976934921,0.286952971010115,0.379156170590586
"PQLC1|80148",2463.37231710092,-0.0861906346154892,0.0809568989518143,-1.06464842072064,0.287035059292344,0.379237988476957
"NSUN4|387338",1509.19297146264,0.0637504837844805,0.0598893490117163,1.06447114280719,0.287115320267658,0.379317380752657
"MUSK|4593",1.56655142071906,-0.57474060316959,0.540060031865002,-1.06421614127752,0.287230796473346,0.379425294551635
"MEX3C|51320",1777.36752894655,0.0692681454837655,0.0650920290973601,1.06415710870158,0.287257533556588,0.379425294551635
"SLC7A5P1|81893",1.72079598915121,-0.458243352688624,0.430614012755388,-1.06416265870319,0.28725501977372,0.379425294551635
"STMN2|11075",79.4664507382629,-0.380069279718365,0.357183403258358,-1.06407317991607,0.287295549543326,0.379448855819795
"PPIEL|728448",155.245613794098,0.185538402788652,0.174541740984444,1.06300304868157,0.287780568784333,0.380062756934432
"ZXDA|7789",191.37018077301,0.097434168434127,0.0916883860439892,1.06266641434152,0.287933256858836,0.380237703316742
"CENPT|80152",1201.3535757662,-0.100525603919618,0.0946361309229971,-1.06223281678129,0.288130005283188,0.380470806077548
"MFF|56947",3098.22957445966,-0.0572466199321498,0.053895762951897,-1.06217292040644,0.28815719087618,0.380479986969988
"CRYBB3|1417",3.67111062495861,-0.328363365526252,0.309273165785521,-1.06172601393414,0.288360086088747,0.380703854471592
"CNTN4|152330",514.990145992714,-0.21922621292861,0.206484024132252,-1.06171028896742,0.288367226965879,0.380703854471592
"MRI1|84245",1217.51589058677,0.0776587876420605,0.0731860088526434,1.06111521668606,0.288637543335598,0.381033977004276
"MIR17HG|407975",49.3370104624947,0.282619164235588,0.266363727832066,1.06102721468807,0.288677533442803,0.381060017997466
"HEMK1|51409",1399.99038303246,0.064611351081702,0.0609049937180027,1.06085473681945,0.288755922136262,0.381111896261739
"OR2B11|127623",0.317738984229683,-0.663686252799306,0.625616514052907,-1.06085155665053,0.288757367611659,0.381111896261739
"COL1A1|1277",18898.3199613967,0.216968623692617,0.204548262331507,1.06072093314086,0.288816743850822,0.381146022525518
"SUSD2|56241",641.368791594683,-0.209152803406364,0.197182727788604,-1.0607054976468,0.288823760754514,0.381146022525518
"TMPRSS11A|339967",14.4842535574969,-0.668189795687573,0.63001512233324,-1.06059326514728,0.288874784580532,0.381186606135493
"MNT|4335",1738.06395705727,0.0750866914436796,0.0708347600984707,1.06002605697115,0.289132745152227,0.381459523005303
"SP1|6667",6876.50458526067,0.0587236155655602,0.0553954514902459,1.06008009657436,0.289108161798035,0.381459523005303
"FEM1A|55527",2974.95635987303,0.0563053330288336,0.0531180035322261,1.06000469303546,0.289142464287029,0.381459523005303
"GNRHR|2798",8.44914534681032,0.201235208035932,0.189864545524498,1.05988828762117,0.289195424684406,0.381502627933375
"AP4B1|10717",672.32341066527,0.0646383016077326,0.0609903826470604,1.05981138012827,0.289230418492032,0.381522027198559
"VSTM2A|222008",521.697206202061,-0.549619532896327,0.518773676157634,-1.05945917874468,0.28939071067762,0.381706692452314
"ZNF254|9534",1031.19990242362,0.0821021966903668,0.0775056831883103,1.05930550268022,0.289460669728612,0.381772190647114
"C19orf53|28974",4062.40811463841,0.127616818937616,0.120487067383144,1.05917441356423,0.289520355363491,0.381824130907528
"VPS13D|55187",6815.70343342143,0.0806253254687217,0.0761262930418105,1.05909958632085,0.289554428356955,0.381842287885872
"PITPNA|5306",8455.04728052532,0.0617217135354409,0.0583114682186922,1.05848326960245,0.289835174257007,0.382185712916557
"C15orf34|80072",76.4944556899319,0.198675070296098,0.187844914935844,1.05765476996783,0.290212862847464,0.382656912483983
"NAPA|8775",13358.4921730253,0.0886563870990931,0.0838330748487789,1.05753471716282,0.290267618850894,0.382702276694318
"GINS1|9837",158.450664399215,0.141677605760034,0.133980971091569,1.05744572983581,0.290308210397267,0.382728960776823
"C19orf25|148223",1443.16846462423,0.0889100540034712,0.0840840802283452,1.05739461931462,0.290331526175403,0.382732867138343
"LRRC37B|114659",294.775920207154,0.0769730964650363,0.0728046005272034,1.05725594135051,0.290394795127047,0.38276260758142
"TIPRL|261726",2194.98611261163,-0.0783642766344159,0.0741195535474803,-1.05726860030554,0.290389019355985,0.38276260758142
"MLL|4297",5709.18411702684,0.105870854467941,0.100151737239374,1.05710452345822,0.290463887001901,0.382800013670947
"E2F8|79733",35.6410007752467,0.295399318377676,0.279432670128009,1.05713951859084,0.290447917765483,0.382800013670947
"BEX5|340542",239.36263297711,-0.237921823287856,0.225144096142855,-1.05675355189813,0.290624077600484,0.382957450723643
"KLHL31|401265",87.0078799642511,0.171206989817087,0.162011716331783,1.05675684261299,0.290622575374948,0.382957450723643
"FCGR1A|2209",49.1187306984386,0.210566322776117,0.199354476884838,1.05624075298674,0.290858236352982,0.383212298368796
"UACA|55075",2822.74414622841,-0.08062295010498,0.0763285708944791,-1.05626175310471,0.290848644603036,0.383212298368796
"DDX23|9416",5942.2722682518,-0.0371058355456274,0.0351385134854533,-1.05598762910072,0.290973866775517,0.383337786514893
"SH3GLB2|56904",5201.70686514326,-0.102096917905924,0.0967378133870737,-1.05539823912917,0.291243227891765,0.383665772364598
"DOC2A|8448",35.7059774741665,-0.254167999634135,0.240863236112475,-1.05523783428471,0.291316564613752,0.383735499969291
"RPL32P3|132241",280.146021733779,0.11430693770453,0.108333447533389,1.05513985114615,0.2913613683847,0.383767635530873
"PRSS36|146547",72.50401308923,0.128038024382218,0.121367796629643,1.05495879415962,0.291444170692693,0.383849812990341
"USP51|158880",173.459608239504,-0.144174561486711,0.136738618241334,-1.0543807107386,0.29170864991427,0.384171241798294
"TMEM85|51234",3671.30126367683,-0.0661190690676666,0.062715983586596,-1.05426185298317,0.291763048568239,0.38421597537295
"ANKRD13D|338692",1362.90377330834,-0.097165772472972,0.0921757896414149,-1.05413550402952,0.291820883258487,0.384265227202287
"SFRS2|6427",6334.66640374274,0.0609112942237578,0.0577921983805504,1.05397088068304,0.291896249141838,0.384337555322242
"PSMB1|5689",6706.41776235059,0.0735079562719483,0.0697607943356389,1.05371443906273,0.29201367621763,0.384465251086784
"FERMT3|83706",434.58972670201,-0.154018057964272,0.146286913622256,-1.05284918623671,0.292410117964128,0.384960254012561
"SPDYE6|729597",36.9521473536525,0.159030852581062,0.151088783064519,1.05256558002159,0.292540139349524,0.385104467656128
"THSD7A|221981",593.781945568331,0.282243140509344,0.268209918405807,1.05232178655788,0.292651939309307,0.38522467581629
"NKX2-5|1482",0.717210923473975,0.823871551104201,0.782949432519974,1.05226661759306,0.292677242934335,0.385231017944996
"C17orf73|55018",0.305247011861407,0.75364840241699,0.716440064146702,1.05193503285527,0.292829357501895,0.385404260066009
"CDC123|8872",2116.42560588273,0.0549037177431324,0.0522220007835719,1.05135224463487,0.293096840321748,0.385729308016689
"RC3H1|149041",1857.17331097008,0.0807505287325864,0.0768274158138438,1.05106397081282,0.293229210212222,0.385876507910486
"FLOT2|2319",10767.8407465728,-0.066090846239197,0.0628854684555493,-1.05097167696085,0.293271598281787,0.385905283443356
"GPR155|151556",1350.54604966139,-0.152638149510791,0.145355326531769,-1.05010358514402,0.293670490592419,0.38640313291285
"C9orf11|54586",0.321856044579427,-0.632278626285859,0.602746722246136,-1.04899554481138,0.294180168909468,0.387046671541492
"TSPYL1|7259",11631.1451537702,-0.0771225941774931,0.0735285174817655,-1.04888003755303,0.294233334254415,0.387089537613984
"IDE|3416",1996.27973744379,0.11289714265921,0.10764232224886,1.04881741958522,0.294262158563092,0.38710037717936
"CNOT8|9337",3045.71254259738,-0.0601138764928319,0.0573356456389972,-1.04845556063548,0.294428766588118,0.387292456329712
"AMD1|262",27780.2752196934,0.181470426778422,0.173098003170405,1.04836811202134,0.294469039388473,0.387315112483079
"CKLF|51192",396.138259054512,-0.0904084844012978,0.0862405874347922,-1.04832871726039,0.294487183104657,0.387315112483079
"ZBED3|84327",141.517318507666,0.147524965403017,0.140766537892509,1.04801160568194,0.294633259829819,0.387480135051384
"HLA-F|3134",2076.70452750034,-0.147297965469515,0.140719395064471,-1.04674956428025,0.295215097480369,0.38821817539289
"TCN1|6947",49.6804759116225,-0.422887335989587,0.404182535904645,-1.04627810066824,0.295432653193834,0.388477102531994
"SP7|121340",1.13627818491787,-0.354366763525643,0.338729377553123,-1.0461648354373,0.295484935145139,0.388518683079592
"STAT4|6775",56.5610231106985,-0.208893846779009,0.199724520567426,-1.04590986717872,0.29560264828407,0.388619113603323
"RNF39|80352",475.871173516982,-0.227493627698032,0.217500967122188,-1.04594306272776,0.29558732086433,0.388619113603323
"TCF23|150921",0.611566527098356,-0.787606348297403,0.753193200699349,-1.04568966842253,0.295704334387008,0.388725620982012
"GABRA1|2554",11.5339958813117,-0.505778666771059,0.483754033440225,-1.04552857817888,0.295778739462282,0.388796253011898
"ACR|49",9.53912451119647,0.218759196422952,0.209250409787764,1.04544214104447,0.29581866859532,0.388821560280631
"RNF13|11342",5172.33111821122,-0.0761690796572367,0.0728761698949725,-1.04518500035073,0.295937474582003,0.388950531836355
"PRSS37|136242",0.533479815977504,0.466322938802892,0.446272728570877,1.04492815479947,0.296056176084421,0.389079348051404
"GTDC1|79712",694.346176492313,-0.0971047022395065,0.0929380482954724,-1.0448325956963,0.296100346979312,0.389083014810003
"CXorf21|80231",34.66555712262,-0.227988798425938,0.218201273822122,-1.04485548792806,0.296089764955019,0.389083014810003
"PRKAR2A|5576",1134.2105922193,0.14969648364405,0.14331454673331,1.04453097788193,0.296239794638861,0.389211859022133
"ESM1|11082",208.899394856851,0.336132775619924,0.321790784576377,1.04456930319626,0.29622207317104,0.389211859022133
"EPO|2056",33.6337378325889,-0.321370770971491,0.307737139736513,-1.04430284640538,0.29634529637601,0.38932327080836
"ROD1|9991",4381.03766949848,0.074081751387329,0.070956324713713,1.04404718939751,0.296463557447015,0.389451428417123
"B9D2|80776",275.667372182938,-0.0911412320268045,0.0873104666903643,-1.043875213152,0.296543127476852,0.389521475283249
"ZNF320|162967",1532.14204770608,0.0747474810746751,0.0716080132668969,1.04384240903426,0.296558306919983,0.389521475283249
"RTL1|388015",0.500239495128223,-0.572257549885666,0.548275280860482,-1.04374129176049,0.296605100167262,0.389555727660662
"POLR2G|5436",2457.21105237694,-0.0835869701778802,0.0801134771167757,-1.04335716269113,0.296782905580328,0.38976203222558
"OR10AD1|121275",1.07204695866489,-0.448002909112966,0.429487507732395,-1.04311045384842,0.296897139597338,0.389884826126253
"SNRPD2|6633",6458.81406523778,0.0998016628107063,0.0957017750975787,1.04284024730939,0.297022287527967,0.390021934010434
"ECH1|1891",10774.6141430004,0.0854515182580791,0.0819524888794975,1.04269582811239,0.297089190689125,0.390082546495531
"ZNF367|195828",165.170544489604,0.172059583648924,0.165117111909531,1.04204574352776,0.297390471484814,0.390450870367377
"C21orf2|755",1708.71748586028,0.104771180282526,0.10055467701841,1.0419324430165,0.297443001340763,0.390492574714678
"TSPAN6|7105",3636.75686539338,0.109255739485768,0.104874424652955,1.0417767710985,0.297515186093251,0.390560075007579
"NEK11|79858",366.459394344116,-0.092412973998047,0.0887203618511882,-1.04162079673494,0.29758752283081,0.390627765379965
"GNRH1|2796",29.1605909307824,-0.201796010390011,0.193777613582081,-1.04137937638773,0.297699510304823,0.39074749014324
"LOC729991-MEF2B|4207",162.044014437779,-0.0923477475580251,0.0886950824754799,-1.04118227280024,0.297790961476322,0.39081296884376
"TAS2R46|259292",0.391970660766969,0.559306071717799,0.537161537692781,1.04122509239983,0.297771092649244,0.39081296884376
"ATP5A1|498",27164.2958792319,-0.065402767039144,0.0628221710916968,-1.0410777899363,0.297839446543283,0.390849322557322
"C11orf58|10944",9703.5210871274,-0.0531388711996019,0.0510514512043432,-1.04088855352816,0.297927274752254,0.390937296888992
"TTC12|54970",1306.07360287177,0.120501190352692,0.115815297073809,1.04046005490878,0.298126213039105,0.391143754705949
"HECW2|57520",152.087270290831,0.203809577778853,0.195878035499648,1.04049224947031,0.298111263045421,0.391143754705949
"ZFY|7544",960.641147229457,0.0900110944317955,0.0865194010997951,1.04035734514589,0.298173911097399,0.391171812576856
"SH3KBP1|30011",883.695200199983,-0.0939675983955524,0.0903291723282339,-1.04027963473525,0.298210002930168,0.391171812576856
"GPR142|350383",1.73736352049475,-0.39168167063619,0.376507340763084,-1.04030287920111,0.298199206961705,0.391171812576856
"ZNF266|10781",1551.37803193092,0.113181457786599,0.108903102984226,1.03928588520561,0.298671797320466,0.39173026158842
"P2RY10|27334",40.0698101861577,-0.269233328158475,0.259059083973416,-1.03927383679818,0.298677399130804,0.39173026158842
"PDS5B|23047",3124.68491618606,0.0995330534504335,0.0957812685065546,1.03917034094847,0.298725521584687,0.39176605296046
"CTLA4|1493",30.7367093022545,0.260710885996294,0.251074557705884,1.03838034557726,0.299093016186186,0.392220653373865
"TAF15|8148",7262.71396236906,0.0709801602330463,0.0683709372995206,1.03816274921163,0.299194291891885,0.392298749060584
"MARCH8|220972",857.68466571821,0.133908980754169,0.12898553748509,1.03817050628368,0.299190681130629,0.392298749060584
"ZNHIT6|54680",975.378284194893,-0.0554421895860741,0.053420949205787,-1.03783610007566,0.299346366898099,0.392470782229572
"OR51B4|79339",0.93471354293743,-0.563282057774265,0.542903423586746,-1.03753638916639,0.299485945884363,0.392626409115689
"GPRIN3|285513",132.836721540712,-0.208778404260602,0.201239313142391,-1.03746331171821,0.299519985516278,0.392643661738139
"HGD|3081",3650.06271076355,0.218246391768782,0.210413490496842,1.03722623132882,0.299630435837633,0.392761072488964
"FBXO24|26261",49.2081590949863,0.144302849503716,0.139156247486848,1.03698434033552,0.299743155305231,0.392854058789718
"SLC23A3|151295",15.9963443171617,0.229260851997264,0.221078127540503,1.03701281781149,0.299729883537147,0.392854058789718
"ANKRD10|55608",3069.37995596068,0.098877150085974,0.0953602074870281,1.03688060975983,0.299791501672633,0.392890040348029
"SPAG7|9552",2793.23865375947,-0.0809062819525584,0.0780323322167427,-1.0368302427234,0.299814978432312,0.392893426440392
"VIP|7432",7.90504368473371,-0.425317001538062,0.410258011468126,-1.03670614503309,0.299872827282866,0.392914473038901
"C4orf32|132720",993.532261862832,-0.119070892733048,0.114851816926897,-1.03673495046958,0.299859398800021,0.392914473038901
"FASLG|356",16.1301289491275,-0.234227001732797,0.226051488412126,-1.03616659805294,0.300124426731639,0.393216738290843
"VAMP2|6844",7348.90397513657,-0.0812473499079755,0.0784190874311066,-1.03606599578647,0.3001713547519,0.393232927579583
"TRAK1|22906",3402.30310893335,0.0702685480512278,0.0678234808429976,1.0360504529971,0.300178605445621,0.393232927579583
"MAD2L1BP|9587",999.094201025625,0.055107536561194,0.0531977747507029,1.03589927998757,0.30024913357474,0.393297921208762
"MBOAT4|619373",3.13746266677764,0.242206226793009,0.233823512936522,1.03585060266699,0.300271845802003,0.393300275845
"NAV1|89796",1568.05903970944,0.168124818766814,0.162325871903666,1.0357241072858,0.300330872315262,0.393350191801679
"ZNF763|284390",202.525177832889,-0.0854394854724152,0.0824977547549333,-1.03565831247433,0.300361577191848,0.393363009895724
"ZNF343|79175",639.665331312444,0.0628341115919012,0.0606798182682476,1.03550263308519,0.300434237399469,0.393430768405085
"FLOT1|10211",9262.3259293175,-0.0797044834302006,0.0770256856418714,-1.03477798043609,0.300772608545064,0.393846452453864
"TXK|7294",18.6288825231303,0.191783289165187,0.185353517342744,1.03468923554633,0.300814064754432,0.393873310660569
"FAM168A|23201",584.768513477876,0.157899503537407,0.152744496526721,1.03374921603008,0.30125341836656,0.394421119012962
"SPCS2|9789",3262.82210797865,0.108172897952501,0.104678662741689,1.03338058702024,0.301425827647374,0.394619374053805
"TOMM22|56993",3362.27842445769,0.0737129065755734,0.0713428280158202,1.03322097855762,0.301500497550013,0.394689652379254
"ATP9A|10079",8304.11516198888,0.0861047248010528,0.0833553329565694,1.03298399450838,0.301611388924036,0.39480733458976
"ZNF629|23361",2305.29206540054,0.0721260615049317,0.0698713081048363,1.03227008998761,0.301945608628175,0.395217315393112
"ZNF513|130557",1133.41927082129,0.0959284991809372,0.0929916194738669,1.03158219766132,0.30226788361862,0.395611605752238
"GNG4|2786",3726.81688216111,0.247653299436727,0.240225862220729,1.03091855784109,0.302579013217056,0.395961878925745
"GLOD4|51031",3747.38048599558,0.0589568065984867,0.0571909432577405,1.03087662556618,0.302598679183296,0.395961878925745
"TBC1D10C|374403",120.797703745449,-0.196234489235287,0.190349579893198,-1.03091632429864,0.302580060712611,0.395961878925745
"PPBP|5473",1.22606711032642,-0.51004794528027,0.494816216437363,-1.0307825983404,0.302642780435615,0.395964706369923
"ATMIN|23300",5146.01751438695,0.0562943264436389,0.054613209988511,1.03078223117596,0.30264295265381,0.395964706369923
"CIITA|4261",379.976432617456,-0.177159396030604,0.171896312553393,-1.03061777998045,0.302720094912985,0.396038081594454
"CREB1|1385",2801.04625126875,0.0584401906169867,0.0567207462388067,1.03031420586289,0.302862532562462,0.396169277462957
"IL32|9235",1384.20295584033,-0.186891441121647,0.181416371169141,-1.03017958036103,0.302925713408129,0.396169277462957
"KIF13A|63971",3910.03816199887,0.11540141128763,0.112006223214985,1.03031249492386,0.302863335465121,0.396169277462957
"ATG16L2|89849",421.484041328897,-0.178857177990134,0.173603539908591,-1.03026227509133,0.302886903058784,0.396169277462957
"DHRS4L1|728635",42.8145520427504,-0.145245731135067,0.140984935052701,-1.03022164092052,0.302905973103407,0.396169277462957
"C19orf76|199800",53.5871830715425,-0.184553402633014,0.179163133402191,-1.03008581692263,0.302969722531267,0.396199279012551
"RAB6A|5870",9109.35465906017,0.0583858079015187,0.0567090957757283,1.02956689932813,0.303213360302269,0.396462747912958
"SPRED3|399473",2.00528685089284,0.33218366457158,0.322641644732793,1.02957466896962,0.303209711406217,0.396462747912958
"GAD2|2572",0.387361820398229,-1.88477893483215,1.83184444480358,-1.02889682591704,0.303528160079891,0.396846767037638
"KRT85|3891",0.275182856183987,-1.32379468873967,1.28669854265696,-1.02883048736972,0.303559337670003,0.396859556907766
"C2CD2|25966",3112.47965676332,-0.0729459612319794,0.0709048788151926,-1.02878620556008,0.303580150285467,0.396859556907766
"CNR2|1269",5.95749123333806,-0.415152649473443,0.403642415134697,-1.02851591881122,0.303707206620612,0.396998055088322
"UBE2Q2P1|388165",35.0286985217246,-0.179007683446622,0.174089500335573,-1.02825088877599,0.303831826182928,0.397133348951829
"RFX5|5993",2286.96404059684,0.0522667328712109,0.0508451914012062,1.02795822831677,0.303969477286767,0.397285656128555
"RAB3IL1|5866",328.535895636827,-0.120207431571405,0.117005012926608,-1.02736992684925,0.304246306687979,0.397619834405966
"FAM126B|285172",1115.5650842781,0.0709507876919688,0.0690804488555631,1.02707479275817,0.304385247156646,0.397773771562247
"IL12B|3593",3.61004046738545,0.337362931228923,0.328683137975285,1.02640778382215,0.304699410563636,0.398156654551399
"MCART2|147407",10.4621334911267,0.121412180089156,0.118326016032034,1.02608187244542,0.304852994144236,0.398329666125789
"DMRTC1B|728656",135.132421311985,0.152773619047113,0.148906314166494,1.0259713961914,0.304905067005828,0.398370026057431
"CEP192|55125",1363.64712733409,0.108342429596489,0.105657006339149,1.02541642386421,0.305166741907785,0.398684214365423
"PRKD2|25865",3247.43091209795,0.0806702465894058,0.0787200579052374,1.02477372014279,0.305469969161778,0.399052641200919
"CMTM3|123920",1054.29124300921,-0.116999200250979,0.114235945861525,-1.02418900958551,0.305746008825766,0.399385502637436
"C16orf93|90835",104.139319408249,0.12803343251322,0.125050378859371,1.02385481500383,0.305903855100134,0.399563936594986
"PPT2|9374",824.557611783742,-0.0615189326987712,0.060112852088087,-1.02339068205621,0.30612316327205,0.39982262017856
"OR8D1|283159",0.295561312945566,-0.890041794706851,0.870043669262382,-1.02298519735386,0.306314844748033,0.400045187546827
"ELP4|26610",513.066887739612,-0.0577914033601127,0.0565045656660683,-1.02277404805922,0.306414691120258,0.400120010174048
"C2orf64|493753",1540.51470781399,-0.0682125856113475,0.0666919728673344,-1.02280053623602,0.306402164447399,0.400120010174048
"ACADM|34",2642.87625282327,-0.0810218932768347,0.0792377777429591,-1.02251597135476,0.306536757389086,0.400251612463669
"GPATCH8|23131",2891.71679262322,-0.0741341947536388,0.0725885372658283,-1.02129341003456,0.30711544768024,0.400979378853496
"PIGZ|80235",349.338869712567,0.115921709030668,0.113543241900179,1.02094767676776,0.30727922908453,0.401140124453882
"SENP8|123228",189.894096055288,0.0732536846115589,0.071750971167644,1.02094345789974,0.307281228011602,0.401140124453882
"BIRC2|329",2923.77802945267,-0.0612806854830472,0.0600263859967461,-1.02089580216222,0.307303808207498,0.401141754362211
"ZNF16|7564",728.823641767065,0.0703786797424558,0.0689985989535686,1.02000157698587,0.307727712838594,0.401639342027329
"SENP1|29843",925.388496608467,-0.0568219766992969,0.0557058279824295,-1.02003648015463,0.3077111598468,0.401639342027329
"DCLRE1C|64421",584.333930685173,-0.0775189541626764,0.0760161696407375,-1.01976927447201,0.30783789841119,0.401755269596948
"RBM34|23029",1390.86491603913,0.0798085486472257,0.078284134994714,1.0194728300008,0.307978545666781,0.401910933467302
"ST20|400410",198.715325033738,-0.122884667913449,0.120555616318603,-1.01931931224747,0.308051398446576,0.401978110317665
"C11orf68|83638",2949.52897996296,-0.0557473399511686,0.0546986067127831,-1.01917294244609,0.308120869739713,0.402040865629704
"MDK|4192",6752.38905215937,-0.156211597827814,0.153508962378396,-1.01760571765677,0.308865369046837,0.402969740762574
"ARPC1B|10095",3794.43738933258,-0.0940220967224128,0.0923973650602889,-1.01758417743908,0.308875609856514,0.402969740762574
"ART1|417",1.83350255523126,-0.4235776905288,0.41634645674884,-1.01736830868318,0.308978252174766,0.403061640394445
